0.000000000000000000e+00,-1.570796370506286621e+00,0.000000000000000000e+00,-1.570796370506286621e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.961933255195617676e+00,-1.407793521881103516e+00,-1.035469651222229004e+00,-2.075843334197998047e+00,2.298362493515014648e+00,-9.121787548065185547e-01
-1.902876734733581543e+00,-1.523067235946655273e+00,-9.524962902069091797e-01,-1.992841124534606934e+00,2.285545825958251953e+00,-8.354101181030273438e-01
-1.836887121200561523e+00,-1.474770784378051758e+00,-1.100199222564697266e+00,-1.839210629463195801e+00,2.267862081527709961e+00,-7.518560886383056641e-01
-1.822402596473693848e+00,-1.517514467239379883e+00,-9.617173075675964355e-01,-1.993365645408630371e+00,2.135008811950683594e+00,-7.503583431243896484e-01
-1.617545127868652344e+00,-1.578465461730957031e+00,-7.892402410507202148e-01,-2.156106233596801758e+00,1.884644031524658203e+00,-6.313560009002685547e-01
-1.503953576087951660e+00,-1.454103231430053711e+00,-1.007099270820617676e+00,-1.973500967025756836e+00,1.865449428558349609e+00,-6.689565181732177734e-01
-1.233020305633544922e+00,-1.224846601486206055e+00,-1.268966555595397949e+00,-1.715823292732238770e+00,1.580063939094543457e+00,-3.603525161743164062e-01
-1.445479512214660645e+00,-1.372382402420043945e+00,-1.081986546516418457e+00,-1.943103671073913574e+00,1.825084328651428223e+00,-5.318200588226318359e-01
-1.486522674560546875e+00,-1.420058250427246094e+00,-1.078889489173889160e+00,-1.972669601440429688e+00,1.995429992675781250e+00,-6.364667415618896484e-01
-1.582321763038635254e+00,-1.427075386047363281e+00,-1.096827507019042969e+00,-2.023458480834960938e+00,2.133048057556152344e+00,-7.196552753448486328e-01
-1.518060922622680664e+00,-1.527078032493591309e+00,-9.303371310234069824e-01,-2.176869153976440430e+00,2.092245578765869141e+00,-7.386643886566162109e-01
-1.595776796340942383e+00,-1.505922079086303711e+00,-9.958286881446838379e-01,-2.199749469757080078e+00,2.239186286926269531e+00,-6.863687038421630859e-01
-1.571338534355163574e+00,-1.515027284622192383e+00,-9.147888422012329102e-01,-2.331722259521484375e+00,2.044544219970703125e+00,-5.928909778594970703e-01
-1.720324158668518066e+00,-1.382350444793701172e+00,-1.076941370964050293e+00,-2.277423381805419922e+00,2.136616230010986328e+00,-5.054688453674316406e-01
-1.866366386413574219e+00,-1.381174921989440918e+00,-1.098560690879821777e+00,-2.371179342269897461e+00,2.221492290496826172e+00,-8.620269298553466797e-01
-1.778618335723876953e+00,-1.365885496139526367e+00,-1.184281229972839355e+00,-2.313682317733764648e+00,2.217460393905639648e+00,-8.343391418457031250e-01
-1.831549882888793945e+00,-1.266241073608398438e+00,-1.201570510864257812e+00,-2.295327663421630859e+00,2.232321023941040039e+00,-7.182991504669189453e-01
-1.710110425949096680e+00,-1.169824004173278809e+00,-1.302093625068664551e+00,-2.117452144622802734e+00,2.258039712905883789e+00,-2.729008197784423828e-01
-1.661177754402160645e+00,-1.185706138610839844e+00,-1.284440755844116211e+00,-2.078799247741699219e+00,2.306977748870849609e+00,-2.268218994140625000e-02
-1.515979886054992676e+00,-1.138942956924438477e+00,-1.314742207527160645e+00,-1.917771220207214355e+00,2.259474754333496094e+00,1.642122268676757812e-01
-1.393139362335205078e+00,-1.120527982711791992e+00,-1.283431172370910645e+00,-2.052104473114013672e+00,2.080729246139526367e+00,2.396202087402343750e-01
-1.366957783699035645e+00,-1.092323780059814453e+00,-1.370560288429260254e+00,-1.937869787216186523e+00,2.142130613327026367e+00,1.708474159240722656e-01
-1.389662742614746094e+00,-1.070037007331848145e+00,-1.408222317695617676e+00,-1.878986120223999023e+00,2.218894243240356445e+00,2.416634559631347656e-01
-1.300506472587585449e+00,-1.078517794609069824e+00,-1.425404071807861328e+00,-1.711684942245483398e+00,2.215615510940551758e+00,4.672117233276367188e-01
-1.342763066291809082e+00,-1.181885719299316406e+00,-1.331142306327819824e+00,-1.865141630172729492e+00,2.300368070602416992e+00,2.403016090393066406e-01
-1.373581528663635254e+00,-1.058393359184265137e+00,-1.507714629173278809e+00,-1.655844211578369141e+00,2.369959354400634766e+00,2.765498161315917969e-01
-1.232724547386169434e+00,-1.206659317016601562e+00,-1.356616258621215820e+00,-1.815321564674377441e+00,2.239981412887573242e+00,3.477916717529296875e-01
-9.135057926177978516e-01,-1.155354976654052734e+00,-1.289155006408691406e+00,-1.772091031074523926e+00,1.894039034843444824e+00,5.514173507690429688e-01
-7.885804176330566406e-01,-1.241735696792602539e+00,-1.111196398735046387e+00,-2.085185050964355469e+00,1.824757337570190430e+00,6.634039878845214844e-01
-6.195204257965087891e-01,-1.188233613967895508e+00,-1.174674749374389648e+00,-2.024762630462646484e+00,1.729805469512939453e+00,1.047091007232666016e+00
