handle_path_exec,path_found,traj_success,contact_free,door_opened,door_width,door_height,x,y,z,rot_z,state_angle,axis_pos
True,True,True,True,True,0.21100926417202276,0.22952211240346965,-0.6288581397089492,0.1124150901534853,0.14076105620173482,-179.90981186939223,-15.108756759095563,-1.0
True,True,True,True,True,0.29485056840313,0.5664047594872443,-0.48785269996083613,0.41154140464901945,0.3092023797436222,114.91152263419531,-10.750649148477505,-1.0
True,True,True,True,True,0.21571946468223846,0.5102764132295099,-0.19660421096693548,0.6004007296415623,0.28113820661475497,34.64522524163553,-14.771260377308517,-1.0
True,True,True,True,True,0.4400255859412,0.34988356723149583,-0.561164422613627,0.6969480185571775,0.2009417836157479,84.05956227573404,-7.180336046032978,-1.0
True,True,True,True,True,0.35306918606029736,0.2752424158936393,-0.7386593719446842,0.4332764350193655,0.16362120794681964,83.26269692005343,-8.961852848002286,-1.0
True,True,True,True,True,0.42646959320015654,0.761051767539525,0.1486425649483436,0.39146559024937133,0.4065258837697625,135.28207315992807,-7.409835000142708,-1.0
True,True,True,True,True,0.2207977236511257,0.345354513139574,0.3814940440913057,0.3784356118593927,0.198677256569787,-20.01833098439107,-14.424070192459151,-1.0
True,True,True,True,True,0.23291040647776795,0.6420058229243759,-0.5869428890047035,0.46130232493313866,0.347002911462188,147.31845530030125,-13.658967242036697,-1.0
True,True,True,True,True,0.23121752730286993,0.7534683750567821,-0.4160507996411644,0.2037989308523099,0.4027341875283911,-169.42726211882683,-13.760933228689938,-1.0
True,True,True,True,True,0.294197649835678,0.2947406531608693,-0.19105340998190967,0.3290209353973148,0.17337032658043464,-160.9534918336096,-10.774793239567044,-1.0
True,True,True,True,True,0.2175073532471069,0.4643196878937211,-0.0865514809267165,0.5791512277888757,0.25815984394686053,46.51717445557452,-14.647113974072148,-1.0
True,True,True,True,True,0.32592771433174067,0.6175615911830444,0.6889694514414431,0.43599394096965394,0.33478079559152224,-35.378562179939024,-9.715095547010396,-1.0
True,True,True,True,True,0.33078524230007356,0.3606423352380711,-0.2245717829687628,0.7402567534120674,0.20632116761903554,55.63658150649897,-9.571078624715808,-1.0
True,True,True,True,True,0.2899926920828898,0.2936570445638095,-0.1614974601845286,0.6553025158003745,0.17282852228190473,84.2861707228817,-10.932940044870655,-1.0
False,False,False,True,False,0.3052204694828854,0.3126960894887057,0.5823603402905952,0.07013049381943606,0.18234804474435284,84.49972723716769,-10.381270404222377,-1.0
True,True,True,True,True,0.3470430289158453,0.5402599185980944,0.13824687102981448,0.6458164698729851,0.29612995929904723,97.46456155917843,-9.118784792510246,-1.0
True,True,True,True,False,0.20565680565768418,0.7478596766549996,-0.16185421561796765,0.5721991812658851,0.39992983832749984,161.77006883181446,-15.511741027144758,-1.0
True,True,True,True,True,0.24044020653003334,0.49793517240367363,-0.35964453883138636,0.02897633804010402,0.2749675862018368,-104.00954672818094,-13.223319519779645,-1.0
False,False,False,True,False,0.46927485433324817,0.5296593981272504,0.29606648692796567,0.31445249778263906,0.2908296990636252,116.42455976715303,-6.730655360789389,-1.0
False,False,False,True,False,0.45503474244013425,0.4406369537587539,-0.06080987947913041,0.44080146005994836,0.24631847687937694,166.90040649244435,-6.94230914165099,-1.0
True,True,True,True,True,0.38171997869140895,0.27587672037356403,-0.0957530338847381,0.3295648317569516,0.163938360186782,167.57146587625755,-8.284278486314895,-1.0
True,True,True,True,True,0.30380976174984314,0.48234511446123135,0.1253078981964314,0.3585537454883258,0.26717255723061567,161.1986359885663,-10.430013030935116,-1.0
True,True,True,True,True,0.21442953751882282,0.7652750490224369,0.39170673431219294,0.4661718329926874,0.4086375245112185,19.906083992969286,-14.862160182020608,-1.0
True,True,True,True,True,0.3549663714882333,0.541855286899372,0.3249364530687582,0.2837933786489216,0.29692764344968603,101.60612682778333,-8.913563244456984,-1.0
True,True,True,True,True,0.293384919284416,0.32743018640512467,0.07423212273645963,0.3492927942977744,0.18971509320256233,144.88138195527074,-10.804999837706385,-1.0
True,True,True,True,True,0.23444663950155264,0.6038247084538988,-0.46373367847444963,0.7458358344892018,0.3279123542269494,52.78832794362023,-13.567748258796009,-1.0
False,False,False,True,False,0.5369817455580839,0.5909473198001163,-0.15537962970331176,0.30902414322450467,0.32147365990005816,-179.99973711615922,-5.878791843584118,-1.0
True,True,True,True,True,0.20920006135114103,0.42288069724523025,-0.1075440282556317,0.5421360219213129,0.23744034862261512,41.16414522672406,-15.242577842286124,-1.0
True,True,True,True,True,0.24870266114257,0.22352826392867178,-0.5375206112752431,0.5918305573778853,0.1377641319643359,117.25808053584973,-12.776446795405569,-1.0
True,True,True,True,True,0.345682026093003,0.5364135658509739,-0.23719651756466809,0.602184684082356,0.29420678292548696,121.81687273323826,-9.154994908493792,-1.0
False,False,False,True,False,0.293911860580998,0.4972405542798523,0.058099225812100475,0.5694050781675395,0.27462027713992615,163.73016900225548,-10.78539572403589,-1.0
True,True,True,True,True,0.2355900836663085,0.35608568620993564,0.3090371013114537,0.4783532503392352,0.2040428431049678,63.41997883677769,-13.500647089438266,-1.0
True,True,True,True,True,0.45576580587796606,0.6094247631573615,-0.4596434261148298,0.6369986311873926,0.33071238157868077,38.91020164881883,-6.931118763810443,-1.0
True,True,True,True,True,0.26910508906761627,0.31609236005542646,-0.5724888674536452,0.05791405596524793,0.18404618002771322,129.78482467973856,-11.79327291660965,-1.0
True,True,True,True,True,0.2764747607345138,0.7217386519261855,-0.31855964753199617,0.3603325806245016,0.38686932596309276,-140.78906457202055,-11.474580534124334,-1.0
True,True,True,True,True,0.2762569925911689,0.7049111982695415,-0.3807552794593271,0.7424629690632997,0.3784555991347708,51.325246641090416,-11.483748776635672,-1.0
True,True,True,True,True,0.3212537942019753,0.5391739159719982,0.3582479225287989,0.6147298538670103,0.2955869579859991,75.28280415672242,-9.85784137407736,-1.0
